종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률,기준일
238200,비피도,4280,-35,-0.81,132.0,32.42,,,6321.0,0.68,0,0.0,20241023
093190,빅솔론,4540,35,0.78,688.0,6.6,,,11281.0,0.4,200,4.41,20241023
065450,빅텍,5010,-230,-4.39,,,,,1940.0,2.58,0,0.0,20241023
210120,빅텐츠,25300,-950,-3.62,,,,,7313.0,3.46,0,0.0,20241023
044480,빌리언스,610,-25,-3.94,,,,,469.0,1.3,0,0.0,20241023
005180,빙그레,63000,0,0.0,9751.0,6.46,10732.0,5.87,72564.0,0.87,2600,4.13,20241023
069540,빛과전자,1451,-27,-1.83,,,,,1722.0,0.84,0,0.0,20241023
072950,빛샘전자,3970,40,1.02,504.0,7.88,,,8847.0,0.45,70,1.76,20241023
451250,삐아,11070,-320,-2.81,,,,,,,0,0.0,20241023
143240,사람인,16660,240,1.46,1740.0,9.57,,,16087.0,1.04,500,3.0,20241023
003960,사조대림,43550,200,0.46,12123.0,3.59,15466.0,2.82,75466.0,0.58,350,0.8,20241023
008040,사조동아원,1038,6,0.58,76.0,13.66,,,1721.0,0.6,15,1.45,20241023
007160,사조산업,60100,-900,-1.48,3853.0,15.6,,,105818.0,0.57,200,0.33,20241023
014710,사조씨푸드,6730,-70,-1.03,,,,,12653.0,0.53,0,0.0,20241023
006090,사조오양,8930,-20,-0.22,2154.0,4.15,,,23432.0,0.38,200,2.24,20241023
452430,사피엔반도체,12000,220,1.87,,,553.0,21.71,1496.0,8.02,0,0.0,20241023
419120,산돌,6530,0,0.0,427.0,15.29,,,7281.0,0.9,180,2.76,20241023
062040,산일전기,42750,550,1.3,1761.0,24.28,3181.0,13.44,5258.0,8.13,189,0.44,20241023
122350,삼기,1555,75,5.07,167.0,9.31,,,3126.0,0.5,0,0.0,20241023
419050,삼기이브이,2285,323,16.46,84.0,27.2,,,1262.0,1.81,0,0.0,20241023
014970,삼륭물산,3980,60,1.53,135.0,29.48,,,4008.0,0.99,75,1.88,20241023
018310,삼목에스폼,23650,750,3.28,8474.0,2.79,,,40225.0,0.59,300,1.27,20241023
053700,삼보모터스,4235,-5,-0.12,1436.0,2.95,,,14431.0,0.29,50,1.18,20241023
009620,삼보산업,262,-3,-1.13,,,,,213.0,1.23,0,0.0,20241023
023600,삼보판지,9220,10,0.11,3355.0,2.75,,,34747.0,0.27,310,3.36,20241023
001470,삼부토건,467,-3,-0.64,,,,,516.0,0.91,0,0.0,20241023
028050,삼성E&A,20100,250,1.26,3846.0,5.23,3301.0,6.09,17721.0,1.13,0,0.0,20241023
006400,삼성SDI,331000,7000,2.16,30044.0,11.02,23298.0,14.21,276815.0,1.2,1000,0.3,20241023
006405,삼성SDI우,209000,1000,0.48,,,,,,,1050,0.5,20241023
006660,삼성공조,10650,60,0.57,1736.0,6.13,,,34240.0,0.31,60,0.56,20241023
028260,삼성물산,133300,-2800,-2.06,13556.0,9.83,14003.0,9.52,209233.0,0.64,2550,1.91,20241023
02826K,삼성물산우B,101000,-600,-0.59,,,,,,,2600,2.57,20241023
207940,삼성바이오로직스,1059000,0,0.0,12051.0,87.88,16834.0,62.91,138119.0,7.67,0,0.0,20241023
032830,삼성생명,99100,-3700,-3.6,10554.0,9.39,12398.0,7.99,236324.0,0.42,3700,3.73,20241023
425290,삼성스팩6호,2115,10,0.48,,,,,,,0,0.0,20241023
439250,삼성스팩7호,10400,0,0.0,,,,,,,0,0.0,20241023
448740,삼성스팩8호,10050,0,0.0,,,,,,,0,0.0,20241023
468510,삼성스팩9호,2020,-5,-0.25,,,,,,,0,0.0,20241023
018260,삼성에스디에스,145300,-1000,-0.68,8965.0,16.21,11053.0,13.15,111933.0,1.3,2700,1.86,20241023
009150,삼성전기,122700,2300,1.91,5597.0,21.92,10297.0,11.92,103878.0,1.18,1150,0.94,20241023
009155,삼성전기우,61800,1600,2.66,,,,,,,1200,1.94,20241023
005930,삼성전자,59100,1400,2.43,2131.0,27.73,6023.0,9.81,52002.0,1.14,1444,2.44,20241023
005935,삼성전자우,50400,1100,2.23,,,,,,,1445,2.87,20241023
001360,삼성제약,1726,-35,-1.99,,,,,1044.0,1.65,0,0.0,20241023
010140,삼성중공업,10140,150,1.5,,,566.0,17.93,4027.0,2.52,0,0.0,20241023
016360,삼성증권,47450,-300,-0.63,6130.0,7.74,9292.0,5.11,74162.0,0.64,2200,4.64,20241023
068290,삼성출판사,14350,140,0.99,875.0,16.4,,,16613.0,0.86,200,1.39,20241023
029780,삼성카드,40600,-200,-0.49,5711.0,7.11,5504.0,7.38,76243.0,0.53,2500,6.16,20241023
000810,삼성화재,365500,6500,1.81,42777.0,8.54,44020.0,8.3,379073.0,0.96,16000,4.38,20241023
000815,삼성화재우,283500,0,0.0,,,,,,,16005,5.65,20241023
006110,삼아알미늄,50100,900,1.83,235.0,213.19,,,17332.0,2.89,100,0.2,20241023
009300,삼아제약,21850,-100,-0.46,3502.0,6.24,,,32846.0,0.67,750,3.43,20241023
145990,삼양사,49850,200,0.4,10647.0,4.68,,,149069.0,0.33,1750,3.51,20241023
145995,삼양사우,30900,200,0.65,,,,,,,1800,5.83,20241023
003230,삼양식품,544000,-19000,-3.37,16929.0,32.13,40609.0,13.4,75732.0,7.18,2100,0.39,20241023
002170,삼양통상,47300,-500,-1.05,7753.0,6.1,,,155143.0,0.3,1500,3.17,20241023
272550,삼양패키징,16110,0,0.0,1611.0,10.0,2459.0,6.55,23724.0,0.68,500,3.1,20241023
000070,삼양홀딩스,72100,200,0.28,22269.0,3.24,,,257475.0,0.28,3500,4.85,20241023
000075,삼양홀딩스우,56200,0,0.0,,,,,,,3550,6.32,20241023
003720,삼영,4610,10,0.22,567.0,8.13,394.0,11.71,2011.0,2.29,20,0.43,20241023
002810,삼영무역,12690,-30,-0.24,2840.0,4.47,,,28483.0,0.45,600,4.73,20241023
361670,삼영에스앤씨,6820,-160,-2.29,,,,,4174.0,1.63,0,0.0,20241023
054540,삼영엠텍,4085,-10,-0.24,497.0,8.22,,,5534.0,0.74,100,2.45,20241023
065570,삼영이엔씨,2100,161,8.3,,,,,2738.0,0.77,0,0.0,20241023
005680,삼영전자,9760,10,0.1,692.0,14.1,782.0,12.49,26481.0,0.37,300,3.07,20241023
023000,삼원강재,2590,15,0.58,418.0,6.2,,,6102.0,0.42,110,4.25,20241023
004380,삼익THK,9080,160,1.79,48.0,189.17,,,9792.0,0.93,100,1.1,20241023
002450,삼익악기,1098,8,0.73,42.0,26.14,,,3245.0,0.34,50,4.55,20241023
032280,삼일,1494,-40,-2.61,182.0,8.21,,,4039.0,0.37,30,2.01,20241023
002290,삼일기업공사,2865,20,0.7,310.0,9.24,,,5262.0,0.54,175,6.11,20241023
004440,삼일씨엔에스,4215,-35,-0.82,160.0,26.34,,,21133.0,0.2,0,0.0,20241023
000520,삼일제약,16900,-480,-2.76,116.0,145.69,,,8838.0,1.91,0,0.0,20241023
009770,삼정펄프,26700,-150,-0.56,5589.0,4.78,,,89655.0,0.3,1000,3.75,20241023
037460,삼지전자,8750,80,0.92,2061.0,4.25,,,22651.0,0.39,450,5.14,20241023
032750,삼진,4170,40,0.97,13.0,320.77,,,10240.0,0.41,70,1.68,20241023
054090,삼진엘앤디,905,-10,-1.09,,,,,2863.0,0.32,0,0.0,20241023
005500,삼진제약,18390,-280,-1.5,1460.0,12.6,1616.0,11.38,20772.0,0.89,800,4.35,20241023
000250,삼천당제약,128300,-5200,-3.9,,,,,9689.0,13.24,0,0.0,20241023
004690,삼천리,89000,400,0.45,35116.0,2.53,,,443054.0,0.2,3000,3.37,20241023
024950,삼천리자전거,4090,45,1.11,430.0,9.51,,,7621.0,0.54,0,0.0,20241023
038500,삼표시멘트,3020,30,1.0,315.0,9.59,505.0,5.98,6575.0,0.46,100,3.31,20241023
437730,삼현,7770,-40,-0.51,369.0,21.06,,,1899.0,4.09,0,0.0,20241023
017480,삼현철강,4815,10,0.21,674.0,7.14,,,12596.0,0.38,300,6.23,20241023
010960,삼호개발,3150,25,0.8,675.0,4.67,,,10168.0,0.31,190,6.03,20241023
046390,삼화네트웍스,1730,231,15.41,,,,,1422.0,1.22,0,0.0,20241023
004450,삼화왕관,31550,-500,-1.56,,,,,58505.0,0.54,1200,3.8,20241023
009470,삼화전기,39100,900,2.36,840.0,46.55,4792.0,8.16,10981.0,3.56,300,0.77,20241023
011230,삼화전자,2960,0,0.0,,,,,1419.0,2.09,0,0.0,20241023
001820,삼화콘덴서,33950,900,2.72,2028.0,16.74,3340.0,10.17,23733.0,1.43,500,1.47,20241023
000390,삼화페인트,7120,100,1.42,685.0,10.39,,,13069.0,0.54,400,5.62,20241023
027580,상보,1223,9,0.74,8.0,152.88,,,1092.0,1.12,0,0.0,20241023
038540,상상인,1632,-44,-2.63,,,,,12068.0,0.14,0,0.0,20241023
415580,상상인제3호스팩,2090,-10,-0.48,,,,,,,0,0.0,20241023
452670,상상인제4호스팩,2005,0,0.0,,,,,,,0,0.0,20241023
001290,상상인증권,478,-1,-0.21,5.0,95.6,,,2203.0,0.22,0,0.0,20241023
041650,상신브레이크,3435,25,0.73,726.0,4.73,,,10590.0,0.32,110,3.2,20241023
091580,상신이디피,10130,50,0.5,1944.0,5.21,,,10904.0,0.93,120,1.18,20241023
263810,상신전자,3305,5,0.15,157.0,21.05,,,3048.0,1.08,0,0.0,20241023
089980,상아프론테크,21250,100,0.47,769.0,27.63,437.0,48.65,12381.0,1.72,200,0.94,20241023
042940,상지건설,6140,250,4.24,11040.0,0.56,,,30630.0,0.2,0,0.0,20241023
042600,새로닉스,13510,610,4.73,,,,,13905.0,0.97,0,0.0,20241023
075180,새론오토모티브,3900,5,0.13,173.0,22.54,,,11995.0,0.33,140,3.59,20241023
107600,새빗켐,22900,850,3.85,,,,,12973.0,1.77,200,0.87,20241023
411080,샌즈랩,7150,-120,-1.65,33.0,216.67,,,2981.0,2.4,0,0.0,20241023
252990,샘씨엔에스,5760,150,2.67,,,175.0,32.96,2093.0,2.75,0,0.0,20241023
007540,샘표,44200,-450,-1.01,5210.0,8.48,,,98187.0,0.45,200,0.45,20241023
248170,샘표식품,28350,-50,-0.18,2284.0,12.41,,,51784.0,0.55,200,0.71,20241023
378800,샤페론,5380,840,18.5,,,,,823.0,6.54,0,0.0,20241023
294630,서남,3690,-35,-0.94,,,,,468.0,7.88,0,0.0,20241023
038070,서린바이오,7300,-20,-0.27,,,,,9710.0,0.75,100,1.37,20241023
006730,서부T&D,6120,40,0.66,2134.0,2.87,471.0,13.01,13386.0,0.46,50,0.82,20241023
079650,서산,1211,-1,-0.08,78.0,15.53,,,3524.0,0.34,0,0.0,20241023
100660,서암기계공업,3770,20,0.53,153.0,24.64,,,5214.0,0.72,35,0.93,20241023
007860,서연,6970,70,1.01,5174.0,1.35,,,29621.0,0.24,150,2.15,20241023
200880,서연이화,13970,220,1.6,5839.0,2.39,,,32626.0,0.43,200,1.43,20241023
019770,서연탑메탈,3640,60,1.68,727.0,5.01,,,7208.0,0.5,65,1.79,20241023
017390,서울가스,52300,-100,-0.19,5188.0,10.08,,,273495.0,0.19,2250,4.3,20241023
043710,서울리거,656,10,1.55,,,,,536.0,1.22,0,0.0,20241023
092190,서울바이오시스,4110,-20,-0.48,,,,,394.0,10.43,0,0.0,20241023
046890,서울반도체,9360,180,1.96,,,107.0,87.55,12013.0,0.78,136,1.45,20241023
004410,서울식품,157,-1,-0.63,,,,,71.0,2.21,0,0.0,20241023
004415,서울식품우,1319,-8,-0.6,,,,,,,0,0.0,20241023
063170,서울옥션,6960,180,2.65,,,,,6935.0,1.0,0,0.0,20241023
027040,서울전자통신,272,-1,-0.37,,,,,559.0,0.49,0,0.0,20241023
018680,서울제약,4040,125,3.19,302.0,13.38,,,3308.0,1.22,0,0.0,20241023
021050,서원,1288,-1,-0.08,,,,,2612.0,0.49,0,0.0,20241023
093920,서원인텍,5780,10,0.17,775.0,7.46,,,11013.0,0.52,400,6.92,20241023
189860,서전기전,5180,-160,-3.0,,,,,3130.0,1.65,0,0.0,20241023
178320,서진시스템,26600,600,2.31,,,3212.0,8.28,13425.0,1.98,0,0.0,20241023
122690,서진오토모티브,2345,10,0.43,417.0,5.62,,,4197.0,0.56,0,0.0,20241023
140070,서플러스글로벌,3350,160,5.02,166.0,20.18,,,5402.0,0.62,30,0.9,20241023
011370,서한,796,-3,-0.38,85.0,9.36,,,3976.0,0.2,30,3.77,20241023
065710,서호전기,21650,100,0.46,3112.0,6.96,,,18856.0,1.15,1500,6.93,20241023
008490,서흥,16390,-170,-1.03,550.0,29.8,1168.0,14.03,38283.0,0.43,100,0.61,20241023
035890,서희건설,1416,-33,-2.28,683.0,2.07,,,4222.0,0.34,45,3.18,20241023
357550,석경에이티,45900,750,1.66,635.0,72.28,,,6607.0,6.95,0,0.0,20241023
003100,선광,15590,140,0.91,5163.0,3.02,,,62479.0,0.25,400,2.57,20241023
007610,선도전기,3000,0,0.0,,,,,1267.0,2.37,0,0.0,20241023
067370,선바이오,6970,40,0.58,374.0,18.64,,,2284.0,3.05,75,1.08,20241023
171090,선익시스템,48450,1050,2.22,,,3425.0,14.15,8205.0,5.9,0,0.0,20241023
136490,선진,6720,-90,-1.32,585.0,11.49,,,18088.0,0.37,100,1.49,20241023
086710,선진뷰티사이언스,10280,-260,-2.47,467.0,22.01,,,5817.0,1.77,40,0.39,20241023
014620,성광벤드,13260,-50,-0.38,1402.0,9.46,1838.0,7.21,18097.0,0.73,150,1.13,20241023
037350,성도이엔지,4665,15,0.32,281.0,16.6,,,18406.0,0.25,100,2.14,20241023
014910,성문전자,1222,22,1.83,,,,,1703.0,0.72,0,0.0,20241023
014915,성문전자우,4850,95,2.0,,,,,,,10,0.21,20241023
003080,성보화학,2630,10,0.38,65.0,40.46,,,6779.0,0.39,135,5.13,20241023
004980,성신양회,7960,-80,-1.0,2683.0,2.97,2389.0,3.33,21426.0,0.37,350,4.4,20241023
004985,성신양회우,11190,40,0.36,,,,,,,400,3.57,20241023
011300,성안머티리얼스,467,-17,-3.51,,,,,402.0,1.16,0,0.0,20241023
081580,성우전자,4805,95,2.02,,,,,6975.0,0.69,0,0.0,20241023
045300,성우테크론,2685,-5,-0.19,,,,,6923.0,0.39,0,0.0,20241023
015750,성우하이텍,6320,140,2.27,2125.0,2.97,,,16604.0,0.38,150,2.37,20241023
365340,성일하이텍,54000,1700,3.25,2068.0,26.11,591.0,91.42,25675.0,2.1,0,0.0,20241023
000180,성창기업지주,1440,-16,-1.1,,,,,9003.0,0.16,0,0.0,20241023
080470,성창오토텍,4135,15,0.36,753.0,5.49,,,6590.0,0.63,50,1.21,20241023
043260,성호전자,1565,25,1.62,364.0,4.3,,,2086.0,0.75,0,0.0,20241023
148150,세경하이테크,6480,-200,-2.99,988.0,6.56,606.0,10.69,4101.0,1.58,300,4.63,20241023
002420,세기상사,5780,20,0.35,,,,,4867.0,1.19,0,0.0,20241023
188260,세니젠,2970,-100,-3.26,,,,,2094.0,1.42,0,0.0,20241023
053060,세동,1164,94,8.79,557.0,2.09,,,2120.0,0.55,0,0.0,20241023
340440,세림B&G,1292,-5,-0.39,134.0,9.64,,,1165.0,1.11,0,0.0,20241023
017510,세명전기,5220,30,0.58,86.0,60.7,,,4917.0,1.06,70,1.34,20241023
004360,세방,12060,-20,-0.17,3195.0,3.77,,,48847.0,0.25,300,2.49,20241023
004365,세방우,7740,20,0.26,,,,,,,305,3.94,20241023
004490,세방전지,72000,500,0.7,8888.0,8.1,18287.0,3.94,99261.0,0.73,700,0.97,20241023
011560,세보엠이씨,9650,70,0.73,3014.0,3.2,,,21017.0,0.46,550,5.7,20241023
396300,세아메카닉스,2985,80,2.75,240.0,12.44,,,2653.0,1.13,0,0.0,20241023
001430,세아베스틸지주,19690,0,0.0,3576.0,5.51,3549.0,5.55,54525.0,0.36,1200,6.09,20241023
306200,세아제강,115000,1600,1.41,67438.0,1.71,39046.0,2.95,356148.0,0.32,8000,6.96,20241023
003030,세아제강지주,162300,3000,1.88,70197.0,2.31,38149.0,4.25,445151.0,0.36,2000,1.23,20241023
019440,세아특수강,13670,-20,-0.15,,,,,39091.0,0.35,1000,7.32,20241023
058650,세아홀딩스,94200,-3800,-3.88,21043.0,4.48,,,551507.0,0.17,4000,4.25,20241023
013000,세우글로벌,1223,-22,-1.77,89.0,13.74,,,1687.0,0.72,0,0.0,20241023
100700,세운메디칼,2755,-10,-0.36,345.0,7.99,,,3122.0,0.88,70,2.54,20241023
024830,세원물산,6400,140,2.24,1525.0,4.2,,,42723.0,0.15,100,1.56,20241023
091090,세원이앤씨,1270,0,0.0,,,,,3599.0,0.35,0,0.0,20241023
021820,세원정공,7100,40,0.57,,,,,51131.0,0.14,100,1.41,20241023
067830,세이브존I&C,2140,10,0.47,361.0,5.93,,,12561.0,0.17,30,1.4,20241023
258830,세종메디칼,412,0,0.0,,,,,312.0,1.32,0,0.0,20241023
036630,세종텔레콤,495,-5,-1.0,169.0,2.93,,,1447.0,0.34,0,0.0,20241023
039310,세중,1661,-33,-1.95,759.0,2.19,,,5588.0,0.3,0,0.0,20241023
075580,세진중공업,7550,270,3.71,312.0,24.2,567.0,13.32,3292.0,2.29,200,2.65,20241023
067770,세진티에스,2515,100,4.14,,,,,5246.0,0.48,0,0.0,20241023
053450,세코닉스,5340,90,1.71,778.0,6.86,1017.0,5.25,8414.0,0.63,100,1.87,20241023
222810,세토피아,1080,0,0.0,,,,,440.0,2.45,0,0.0,20241023
252500,세화피앤씨,935,-3,-0.32,67.0,13.96,,,946.0,0.99,17,1.82,20241023
321370,센서뷰,2230,-20,-0.89,,,,,534.0,4.18,0,0.0,20241023
347000,센코,2475,-55,-2.17,,,,,1171.0,2.11,0,0.0,20241023
331920,셀레믹스,4035,-95,-2.3,,,,,1945.0,2.07,0,0.0,20241023
049180,셀루메드,3010,-120,-3.83,,,,,525.0,5.73,0,0.0,20241023
299660,셀리드,4990,-210,-4.04,,,,,2676.0,1.86,0,0.0,20241023
268600,셀리버리,6680,0,0.0,,,,,,,0,0.0,20241023
108860,셀바스AI,10500,370,3.65,,,,,4877.0,2.15,0,0.0,20241023
208370,셀바스헬스케어,4250,-60,-1.39,215.0,19.77,,,2342.0,1.81,0,0.0,20241023
318160,셀바이오휴먼텍,3465,75,2.21,,,,,4814.0,0.72,0,0.0,20241023
308430,셀비온,18370,-960,-4.97,,,,,696.0,26.39,0,0.0,20241023
068270,셀트리온,185700,-1800,-0.96,3759.0,49.4,5544.0,33.5,81950.0,2.27,500,0.27,20241023
068760,셀트리온제약,63300,200,0.32,514.0,123.15,,,9107.0,6.95,0,0.0,20241023
068940,셀피글로벌,778,0,0.0,,,,,538.0,1.45,0,0.0,20241023
060230,소니드,854,-35,-3.94,,,,,2694.0,0.32,0,0.0,20241023
290690,소룩스,9340,-170,-1.79,,,,,2131.0,4.38,0,0.0,20241023
032680,소프트센,409,-8,-1.92,,,,,507.0,0.81,0,0.0,20241023
032685,소프트센우,8170,280,3.55,,,,,,,0,0.0,20241023
258790,소프트캠프,890,15,1.71,,,,,474.0,1.88,0,0.0,20241023
066910,손오공,1625,-53,-3.16,,,,,648.0,2.51,0,0.0,20241023
336370,솔루스첨단소재,12210,210,1.75,2063.0,5.92,146.0,83.85,8062.0,1.51,100,0.82,20241023
33637K,솔루스첨단소재1우,2700,0,0.0,,,,,,,101,3.74,20241023
33637L,솔루스첨단소재2우B,5990,110,1.87,,,,,,,100,1.67,20241023
248070,솔루엠,20500,100,0.49,2464.0,8.32,2080.0,9.86,8195.0,2.5,0,0.0,20241023
035610,솔본,3890,-85,-2.14,1714.0,2.27,,,6418.0,0.61,0,0.0,20241023
357780,솔브레인,199600,3000,1.53,16832.0,11.86,21834.0,9.14,115118.0,1.73,2000,1.0,20241023
036830,솔브레인홀딩스,49400,800,1.65,4406.0,11.21,,,59882.0,0.82,200,0.4,20241023
304100,솔트룩스,19410,-150,-0.77,,,,,6033.0,3.22,0,0.0,20241023
328380,솔트웨어,1117,-44,-3.79,22.0,50.77,,,670.0,1.67,0,0.0,20241023
004430,송원산업,12670,310,2.51,1452.0,8.73,,,29400.0,0.43,250,1.97,20241023
086980,쇼박스,4220,50,1.2,,,,,1680.0,2.51,0,0.0,20241023
050960,수산아이앤티,10000,30,0.3,825.0,12.12,,,12522.0,0.8,125,1.25,20241023
126720,수산인더스트리,22200,100,0.45,3414.0,6.5,,,34768.0,0.64,800,3.6,20241023
017550,수산중공업,1707,12,0.71,298.0,5.73,,,2813.0,0.61,10,0.59,20241023
084180,수성웹툰,609,-23,-3.64,,,,,656.0,0.93,0,0.0,20241023
253840,수젠텍,6130,380,6.61,,,,,7355.0,0.83,0,0.0,20241023
298830,슈어소프트테크,4775,-35,-0.73,100.0,47.75,,,1567.0,3.05,0,0.0,20241023
236200,슈프리마,26600,700,2.7,3316.0,8.02,,,29583.0,0.9,0,0.0,20241023
094840,슈프리마에이치큐,5900,70,1.2,3989.0,1.48,,,22636.0,0.26,0,0.0,20241023
192440,슈피겐코리아,21450,-300,-1.38,7073.0,3.03,4290.0,5.0,77532.0,0.28,696,3.24,20241023
424960,스마트레이더시스템,10800,-480,-4.26,,,134.0,80.46,1426.0,7.57,0,0.0,20241023
099440,스맥,3245,-55,-1.67,476.0,6.82,,,2865.0,1.13,0,0.0,20241023
053210,스카이라이프,5020,0,0.0,,,403.0,12.47,14829.0,0.34,350,6.97,20241023
276040,스코넥,3145,50,1.62,,,,,1816.0,1.73,0,0.0,20241023
159910,스킨앤스킨,738,-11,-1.47,,,,,512.0,1.44,0,0.0,20241023
060240,스타코링크,565,-40,-6.61,,,,,1022.0,0.55,0,0.0,20241023
115570,스타플렉스,3055,75,2.52,,,,,8004.0,0.38,0,0.0,20241023
330730,스톤브릿지벤처스,3835,10,0.26,356.0,10.77,,,5094.0,0.75,300,7.82,20241023
352090,스톰테크,3350,-10,-0.3,468.0,7.16,,,3047.0,1.1,300,8.96,20241023
253450,스튜디오드래곤,38850,1400,3.74,1001.0,38.81,1649.0,23.56,23546.0,1.65,0,0.0,20241023
408900,스튜디오미르,4670,15,0.32,80.0,58.38,,,1170.0,3.99,0,0.0,20241023
204630,스튜디오산타클로스,4650,0,0.0,,,,,12420.0,0.37,0,0.0,20241023
415380,스튜디오삼익,8300,-60,-0.72,649.0,12.79,,,5806.0,1.43,0,0.0,20241023
026890,스틱인베스트먼트,8060,-120,-1.47,754.0,10.69,,,6906.0,1.17,250,3.1,20241023
013810,스페코,4935,-365,-6.89,,,,,2942.0,1.68,0,0.0,20241023
203690,스피어파워,5100,-90,-1.73,,,,,2223.0,2.29,0,0.0,20241023
049830,승일,7000,0,0.0,71.0,98.59,,,24624.0,0.28,85,1.21,20241023
020710,시공테크,3530,-10,-0.28,436.0,8.1,,,6933.0,0.51,80,2.27,20241023
033170,시그네틱스,959,10,1.05,,,,,1376.0,0.7,0,0.0,20241023
048870,시너지이노베이션,2875,-5,-0.17,28.0,102.68,,,2153.0,1.34,0,0.0,20241023
025320,시노펙스,6680,140,2.14,180.0,37.11,268.0,24.96,1616.0,4.13,0,0.0,20241023
134790,시디즈,29800,50,0.17,1456.0,20.47,,,38587.0,0.77,500,1.68,20241023
269620,시스웍,889,0,0.0,,,,,,,0,0.0,20241023
429270,시지트로닉스,6930,-40,-0.57,,,,,6432.0,1.08,0,0.0,20241023
418250,시큐레터,6550,0,0.0,,,,,2139.0,3.06,0,0.0,20241023
131090,시큐브,894,10,1.13,143.0,6.25,,,1138.0,0.79,25,2.8,20241023
232830,시큐센,2125,55,2.66,,,,,1124.0,1.89,0,0.0,20241023
462870,시프트업,58900,-1300,-2.16,3004.0,19.61,3759.0,15.67,3652.0,16.13,0,0.0,20241023
016590,신대양제지,5780,60,1.05,1359.0,4.25,,,17480.0,0.33,150,2.6,20241023
290520,신도기연,2175,20,0.93,,,,,3686.0,0.59,0,0.0,20241023
029530,신도리코,40500,-150,-0.37,6371.0,6.36,,,114955.0,0.35,1500,3.7,20241023
004970,신라교역,9430,10,0.11,1087.0,8.68,,,36114.0,0.26,500,5.3,20241023
001000,신라섬유,1070,-20,-1.83,,,,,607.0,1.76,0,0.0,20241023
025870,신라에스지,6180,80,1.31,74.0,83.51,,,4368.0,1.41,0,0.0,20241023
215600,신라젠,2440,30,1.24,,,,,517.0,4.72,0,0.0,20241023
065350,신성델타테크,46050,-250,-0.54,463.0,99.46,,,7621.0,6.04,120,0.26,20241023
416180,신성에스티,26500,900,3.52,1229.0,21.56,,,10776.0,2.46,200,0.75,20241023
011930,신성이엔지,1489,-2,-0.13,80.0,18.61,,,1195.0,1.25,0,0.0,20241023
005390,신성통상,2265,25,1.12,579.0,3.91,,,2950.0,0.77,50,2.21,20241023
004170,신세계,147200,500,0.34,23574.0,6.24,28486.0,5.17,445995.0,0.33,4000,2.72,20241023
035510,신세계 I&C,10130,130,1.3,2316.0,4.37,,,29077.0,0.35,350,3.46,20241023
034300,신세계건설,18200,10,0.05,,,,,29240.0,0.62,0,0.0,20241023
031430,신세계인터내셔날,12690,-140,-1.09,1098.0,11.56,1597.0,7.95,23781.0,0.53,400,3.15,20241023
031440,신세계푸드,35350,50,0.14,2749.0,12.86,5733.0,6.17,74863.0,0.47,750,2.12,20241023
006880,신송홀딩스,6450,0,0.0,813.0,7.93,,,9513.0,0.68,120,1.86,20241023
162300,신스틸,2585,-25,-0.96,158.0,16.36,,,1740.0,1.49,19,0.74,20241023
290560,신시웨이,6200,-160,-2.52,,,,,5250.0,1.18,0,0.0,20241023
002800,신신제약,5950,30,0.51,308.0,19.32,,,4106.0,1.45,60,1.01,20241023
472220,신영스팩10호,2145,-5,-0.23,,,,,,,0,0.0,20241023
430220,신영스팩8호,2195,25,1.15,,,,,,,0,0.0,20241023
445970,신영스팩9호,2190,15,0.69,,,,,,,0,0.0,20241023
005800,신영와코루,9100,-30,-0.33,557.0,16.34,,,40631.0,0.22,150,1.65,20241023
001720,신영증권,81500,-400,-0.49,17818.0,4.57,,,207062.0,0.39,4500,5.52,20241023
009270,신원,1250,9,0.73,77.0,16.23,,,2918.0,0.43,70,5.6,20241023
017000,신원종합개발,3105,-40,-1.27,737.0,4.21,,,9068.0,0.34,0,0.0,20241023
002700,신일전자,1470,0,0.0,15.0,98.0,,,1170.0,1.26,15,1.02,20241023
012790,신일제약,7490,120,1.63,1180.0,6.35,,,11670.0,0.64,170,2.27,20241023
138070,신진에스엠,2395,50,2.13,237.0,10.11,,,4602.0,0.52,50,2.09,20241023
226330,신테카바이오,4720,-920,-16.31,,,,,2050.0,2.3,0,0.0,20241023
002870,신풍,919,-35,-3.67,,,,,2603.0,0.35,20,2.18,20241023
019170,신풍제약,11770,240,2.08,,,,,5259.0,2.24,0,0.0,20241023
019175,신풍제약우,19050,20,0.11,,,,,,,0,0.0,20241023
418210,신한제10호스팩,2155,-25,-1.15,,,,,,,0,0.0,20241023
452980,신한제11호스팩,1951,-6,-0.31,,,,,,,0,0.0,20241023
474660,신한제12호스팩,2140,10,0.47,,,,,,,0,0.0,20241023
474930,신한제13호스팩,2145,-15,-0.69,,,,,,,0,0.0,20241023
055550,신한지주,56300,300,0.54,8048.0,7.0,9911.0,5.68,104769.0,0.54,2100,3.73,20241023
056700,신화인터텍,1674,-46,-2.67,,,,,3154.0,0.53,0,0.0,20241023
187270,신화콘텍,3320,0,0.0,430.0,7.72,,,6619.0,0.5,50,1.51,20241023
004080,신흥,14310,10,0.07,980.0,14.6,,,12064.0,1.19,270,1.89,20241023
243840,신흥에스이씨,7610,30,0.4,781.0,9.74,652.0,11.66,7407.0,1.03,86,1.13,20241023
257720,실리콘투,37350,-1650,-4.23,631.0,59.19,3086.0,12.1,2235.0,16.71,0,0.0,20241023
